Title,Date,Title_Cleaned_For_API,tmdb_id,tmdb_title,tmdb_original_title,tmdb_overview,tmdb_genres,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_media_type,tmdb_release_date,tmdb_runtime_minutes
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 5,2024-06-20,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 4,2024-06-19,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 3,2024-06-19,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 2,2024-06-18,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 1,2024-06-18,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Cuatro hermanos,2024-06-18,Cuatro hermanos,8292.0,Four Brothers,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,"Action, Crime",6.057,6.804,2215.0,movie,2005-08-11,109.0
El gran casamiento,2024-06-17,El gran casamiento,87567.0,The Big Wedding,The Big Wedding,"To the amusement of their adult children and friends, long-divorced couple Don and Ellie Griffin are forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative Catholic biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",Comedy,2.9716,5.856,1180.0,movie,2013-04-25,90.0
Propuesta laboral: Miniserie: Episodio 12,2024-06-17,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 11,2024-06-17,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 10,2024-06-16,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 9,2024-06-15,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 8,2024-06-15,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 7,2024-06-13,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 6,2024-06-13,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
El abismo de Kiruna,2024-06-12,El abismo de Kiruna,1053544.0,The Abyss,Avgrunden,"As the Swedish town of Kiruna sinks, Frigga finds herself torn between her family and her job as security chief at the world's largest underground mine.","Thriller, Drama, Action",1.8722,5.68,278.0,movie,2023-09-15,104.0
Propuesta laboral: Miniserie: Episodio 5,2024-06-11,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 4,2024-06-10,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 3,2024-06-09,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Propuesta laboral: Miniserie: Episodio 2,2024-06-09,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
Guía de viaje hacia el amor,2024-06-04,Guía de viaje hacia el amor,813726.0,A Tourist's Guide to Love,A Tourist's Guide to Love,"After an unexpected break up, a travel executive accepts an assignment to go undercover and learn about the tourist industry in Vietnam. Along the way, she finds adventure and romance with her Vietnamese expat tour guide and they decide to hijack the tour bus in order to explore life and love off the beaten path.","Romance, Comedy",2.178,6.3,180.0,movie,2023-04-21,96.0
Los colores del mal: Rojo,2024-06-04,Los colores del mal,1115395.0,Colors of Evil: Red,Kolory zła: Czerwień,"When a girl's body is found on a beach in Poland's Tricity, a prosecutor teams up with the victim's mother on an impassioned quest for the truth.","Crime, Thriller, Mystery",1.8195,6.742,223.0,movie,2024-05-29,112.0
Eric: Miniserie: Episodio 1,2024-06-02,Eric,217667.0,Eric,Eric,"A desperate father, alongside a tenacious cop, battles his own demons on the streets of 1980s New York as he searches for his missing nine-year-old son.","Drama, Mystery",6.3865,7.053,228.0,tv,2024-05-30,0.0
Siempre el mismo día,2024-05-29,Siempre el mismo día,51828.0,One Day,One Day,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.","Drama, Romance",6.678,7.422,4332.0,movie,2011-03-02,107.0
Cuarentones,2024-05-29,Cuarentones,949270.0,40 Years Young,Cuarentones,"After turning 40, César is invited to a culinary contest in Cancún, but a bitter discovery threatens to destroy his family as well as his chances to win the competition.",Comedy,0.9033,5.7,38.0,movie,2022-03-10,81.0
Propuesta laboral: Miniserie: Episodio 1,2024-05-28,Propuesta laboral,154825.0,Business Proposal,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Comedy, Drama",18.1093,8.478,594.0,tv,2022-02-28,61.0
La era de hielo: Choque de mundos,2024-05-27,La era de hielo,425.0,Ice Age,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.","Animation, Comedy, Family, Adventure",17.2503,7.36,13580.0,movie,2002-03-10,81.0
Mi adorable demonio: Miniserie: Uniendo fuerzas con un demonio,2024-05-26,Mi adorable demonio,11077.0,Problem Child,Problem Child,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.","Comedy, Family",3.8895,6.099,847.0,movie,1990-07-27,81.0
Mi adorable demonio: Miniserie: Todos tenemos un demonio dentro,2024-05-26,Mi adorable demonio,11077.0,Problem Child,Problem Child,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.","Comedy, Family",3.8895,6.099,847.0,movie,1990-07-27,81.0
Atlas,2024-05-26,Atlas,118045.0,Atlas,Atlas,,,1.5269,0.0,0.0,tv,2021-02-03,25.0
Dios no está muerto,2024-05-25,Dios no está muerto,1024592.0,God's Not Dead: In God We Trust,God's Not Dead: In God We Trust,"In a time of profound political, civil, and spiritual turmoil, Reverend David Hill grapples with the crucial question: Does God still have a place in politics? Compelled to enter a congressional race after the sudden death of a favored incumbent, David faces off against state senator Peter Kane, a formidable opponent determined to push religion out of the public square and cause greater divide.",Drama,2.4494,4.8,13.0,movie,2024-09-12,96.0
Bridgerton: Temporada 1: Diamante de primera,2024-05-23,Bridgerton,91239.0,Bridgerton,Bridgerton,"Wealth, lust, and betrayal set in the backdrop of Regency era England, seen through the eyes of the powerful Bridgerton family.",Drama,37.1319,8.107,2947.0,tv,2020-12-25,0.0
Mi adorable demonio: Miniserie: Viviendo en la niebla,2024-05-23,Mi adorable demonio,11077.0,Problem Child,Problem Child,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.","Comedy, Family",3.8895,6.099,847.0,movie,1990-07-27,81.0
¡Qué viaje con papá!,2024-05-19,¡Qué viaje con papá!,848367.0,Daddy Daughter Trip,Daddy Daughter Trip,"A 2nd grader dreams of a fun-filled spring break vacation—but her family can’t afford it. Against the better judgement of her mother, and with only coins in their pockets, her dreamer father decides to take her on a spring break trip anyway.","Family, Comedy",0.8658,7.7,25.0,movie,2022-09-30,100.0
Marca de vida,2024-05-14,Marca de vida,975407.0,Lifemark,Lifemark,"David's comfortable world is turned upside down when his birth mother Melissa unexpectedly reaches out, longing to meet the eighteen year old son she's only held once.",Drama,1.2128,7.7,33.0,movie,2022-09-09,105.0
Un día lluvioso en Nueva York,2024-05-14,Un día lluvioso en Nueva York,475303.0,A Rainy Day in New York,A Rainy Day in New York,"Two young people arrive in New York to spend a weekend, but once they arrive they're met with bad weather and a series of adventures.","Comedy, Romance",0.322,6.502,2280.0,movie,2019-07-26,92.0
Luna sin miel,2024-05-14,Luna sin miel,815423.0,Luna sin miel,Luna sin miel,"Newlyweds Oscar and Karla want to spend their honeymoon at home. Upon arrival to their apartment, Karla suddenly decides to take a trip, and he discovers by chance that his ex-girlfriend lives in the same building.",Comedy,0.1181,5.0,1.0,movie,2015-12-31,92.0
La madre de la novia,2024-05-13,La madre de la novia,1093231.0,Mother of the Bride,Mother of the Bride,Lana's daughter Emma returns from abroad and drops a bombshell: she's getting married. In Thailand. In a month! Things only get worse when Lana learns that the man who captured Emma's heart is the son of the man who broke hers years ago.,"Romance, Comedy",2.7604,5.925,313.0,movie,2024-05-08,90.0
La reina de las lágrimas: Miniserie: Episodio 16,2024-05-12,La reina de las lágrimas,215720.0,Queen of Tears,눈물의 여왕,The queen of department stores and the prince of supermarkets weather a marital crisis—until love miraculously begins to bloom again.,"Drama, Comedy, Family",15.2234,8.33,377.0,tv,2024-03-09,0.0
El Pájaro Loco se va de campamento,2024-05-12,El Pájaro Loco se va de campamento,1239146.0,Woody Woodpecker Goes to Camp,Woody Woodpecker Goes to Camp,"After getting kicked out of the forest, Woody thinks he's found a forever home at Camp Woo Hoo — until an inspector threatens to shut down the camp.","Family, Comedy, Animation",7.1475,6.462,171.0,movie,2024-04-12,101.0
